path,label,label_str,tag1
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/132_007_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/490_534_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/469_481_frame_206.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/824_419_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/361_448_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/059_050_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/627_658_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/732_691_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/170_186_frame_251.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/516_555_frame_353.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/107_109_frame_277.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/753_789_frame_685.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/400_476_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/858_861_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/844_797_frame_425.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/493_538_frame_394.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/788_710_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/262_301_frame_198.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/961_069_frame_322.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/094_111_frame_558.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/062_066_frame_211.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/902_901_frame_294.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/311_387_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/395_401_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/108_052_frame_299.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/317_359_frame_681.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/137_165_frame_605.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/985_981_frame_171.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/987_938_frame_287.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/619_620_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/867_765_frame_1488.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/498_433_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/222_168_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/505_600_frame_271.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/485_425_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/286_267_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/915_895_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/364_440_frame_323.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/958_956_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/933_925_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/884_968_frame_342.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/097_033_frame_238.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/831_508_frame_326.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/866_878_frame_508.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/233_995_frame_337.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/729_727_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/334_318_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/223_586_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/631_551_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/518_131_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/368_378_frame_380.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/873_872_frame_883.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/939_115_frame_255.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/760_611_frame_152.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/299_145_frame_313.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/934_918_frame_376.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/442_195_frame_354.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/076_079_frame_164.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/312_021_frame_427.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/043_110_frame_494.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/430_459_frame_356.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/547_574_frame_495.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/365_307_frame_184.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/090_086_frame_343.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/288_321_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/774_735_frame_156.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/429_404_frame_228.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/290_240_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/894_848_frame_327.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/681_711_frame_419.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/540_536_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/877_886_frame_569.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/626_562_frame_487.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/195_442_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/361_448_frame_227.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/997_040_frame_437.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/336_338_frame_506.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/766_761_frame_429.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/735_774_frame_801.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/358_380_frame_533.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/798_778_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/584_823_frame_474.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/796_740_frame_1000.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/545_553_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/494_445_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/299_145_frame_156.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/188_191_frame_309.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/695_422_frame_309.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/673_728_frame_591.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/124_085_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/064_991_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/149_152_frame_362.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/208_215_frame_464.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/856_881_frame_1102.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/218_239_frame_176.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/929_962_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/576_155_frame_230.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/814_871_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/086_090_frame_934.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/525_509_frame_258.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/521_517_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/813_700_frame_179.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/639_841_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/722_458_frame_197.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/343_363_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/755_759_frame_167.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/015_919_frame_436.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/928_160_frame_375.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/156_243_frame_258.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/930_763_frame_447.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/733_935_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/364_440_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/875_979_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/987_938_frame_574.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/999_960_frame_167.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/400_476_frame_356.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/593_577_frame_267.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/215_208_frame_587.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/619_620_frame_152.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/004_982_frame_154.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/359_317_frame_227.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/683_607_frame_150.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/243_156_frame_386.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/693_698_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/145_299_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/853_863_frame_615.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/407_374_frame_251.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/872_873_frame_236.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/944_032_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/831_508_frame_163.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/992_980_frame_358.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/954_976_frame_187.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/510_528_frame_169.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/220_219_frame_178.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/736_785_frame_206.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/724_725_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/000_003_frame_395.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/817_827_frame_418.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/442_195_frame_177.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/667_446_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/026_012_frame_160.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/152_149_frame_312.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/495_512_frame_286.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/419_824_frame_486.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/326_501_frame_913.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/079_076_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/328_320_frame_318.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/963_879_frame_345.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/981_985_frame_371.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/116_091_frame_326.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/663_231_frame_157.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/094_111_frame_279.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/727_729_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/171_173_frame_540.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/175_159_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/900_926_frame_340.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/648_654_frame_470.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/750_743_frame_220.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/225_151_frame_151.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/361_448_frame_454.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/720_672_frame_281.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/828_830_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/577_593_frame_343.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/289_228_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/736_785_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/274_412_frame_236.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/425_485_frame_167.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/544_532_frame_354.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/917_924_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/991_064_frame_401.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/509_525_frame_562.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/598_178_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/706_479_frame_163.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/616_614_frame_331.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/165_137_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/338_336_frame_444.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/306_278_frame_727.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/087_081_frame_154.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/461_250_frame_305.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/028_068_frame_433.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/803_017_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/756_503_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/314_347_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/803_017_frame_148.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/990_008_frame_152.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/009_027_frame_587.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/096_101_frame_503.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/861_858_frame_296.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/080_061_frame_241.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/312_021_frame_213.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/092_098_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/042_084_frame_337.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/451_449_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/923_023_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/701_579_frame_392.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/324_356_frame_1248.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/380_358_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/913_893_frame_316.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/662_641_frame_495.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/292_294_frame_212.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/930_763_frame_223.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/180_105_frame_284.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/779_794_frame_152.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/786_819_frame_519.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/645_688_frame_276.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/331_260_frame_468.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/645_688_frame_553.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/555_516_frame_571.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/259_345_frame_443.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/128_896_frame_734.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/132_007_frame_206.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/899_914_frame_559.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/588_556_frame_271.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/483_370_frame_374.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/578_636_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/561_998_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/637_427_frame_254.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/073_024_frame_702.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/892_112_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/882_952_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/134_192_frame_172.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/082_103_frame_315.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/549_531_frame_623.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/463_464_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
/home/pri/Dataset/Fake/Faceforensics/FaceShifter/149_152_frame_0.jpg,1,Fake,FaceForensicsFaceShifter
